Data File	C:\Users\GPC\Documents\OmniSEC Data\Salty\2023 01 Jan\2023-02-16_15;04;39_230216_SS_P-SS065_01.vdt
Sample ID	230216 SS P-SS065
Method File Name	202301JanCalibration-0011.vcm
Date Acquired	Feb 16, 2023 - 15:04:39
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	Salty
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	 0.000
Col. Temp (Deg C)	35.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 0.800	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	29.140

Ret. Vol.	 17.12
Mn - (Daltons)	 18325
Mw - (Daltons)	 28032
Mz - (Daltons)	 39177
Mp - (Daltons)	 27717
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	279.15
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
18.56334	52.553	100.282	295.465	28.87722	34.065	112.688	 0.636	28.87722	3.9780	0.9151	0.1220	0.2353	1.2203e-001	1.2203e-001	3.63098e-001
18.56667	52.416	99.951	295.465	28.87722	33.925	112.360	 0.636	28.87722	3.9768	0.9155	0.1215	0.2349	1.2153e-001	1.2153e-001	3.61511e-001
18.57000	52.248	99.621	295.465	28.87661	33.755	112.031	 0.636	28.87661	3.9757	0.9159	0.1209	0.2343	1.2092e-001	1.2092e-001	3.59600e-001
18.57334	52.110	99.340	295.465	28.87600	33.615	111.752	 0.636	28.87600	3.9746	0.9163	0.1204	0.2340	1.2042e-001	1.2042e-001	3.58015e-001
18.57667	51.973	99.095	295.465	28.87539	33.476	111.510	 0.636	28.87539	3.9735	0.9167	0.1199	0.2336	1.1992e-001	1.1992e-001	3.56430e-001
18.58000	51.805	98.851	295.450	28.87356	33.306	111.268	 0.621	28.87356	3.9724	0.9171	0.1193	0.2330	1.1931e-001	1.1931e-001	3.54522e-001
18.58334	51.668	98.606	295.450	28.86990	33.166	111.026	 0.621	28.86990	3.9712	0.9175	0.1188	0.2326	1.1881e-001	1.1881e-001	3.52938e-001
18.58667	51.531	98.362	295.465	28.86807	33.026	110.784	 0.636	28.86807	3.9701	0.9179	0.1183	0.2323	1.1831e-001	1.1831e-001	3.51356e-001
18.59000	51.363	98.075	295.480	28.86807	32.856	110.498	 0.651	28.86807	3.9690	0.9183	0.1177	0.2317	1.1770e-001	1.1770e-001	3.49449e-001
18.59334	51.195	97.757	295.465	28.86807	32.686	110.183	 0.636	28.86807	3.9679	0.9186	0.1171	0.2310	1.1709e-001	1.1709e-001	3.47543e-001
18.59667	51.057	97.439	295.450	28.86746	32.546	109.867	 0.621	28.86746	3.9667	0.9190	0.1166	0.2307	1.1659e-001	1.1659e-001	3.45963e-001
18.60000	50.874	97.121	295.434	28.86746	32.361	109.552	 0.605	28.86746	3.9656	0.9194	0.1159	0.2299	1.1592e-001	1.1592e-001	3.43896e-001
18.60334	50.707	96.804	295.434	28.86746	32.190	109.236	 0.605	28.86746	3.9645	0.9198	0.1153	0.2293	1.1531e-001	1.1531e-001	3.41993e-001
18.60667	50.600	96.512	295.404	28.86624	32.081	108.947	 0.575	28.86624	3.9634	0.9202	0.1149	0.2291	1.1492e-001	1.1492e-001	3.40739e-001
18.61000	50.447	96.238	295.389	28.86319	31.926	108.675	 0.559	28.86319	3.9622	0.9206	0.1144	0.2286	1.1437e-001	1.1437e-001	3.38999e-001
18.61334	50.310	95.963	295.389	28.86013	31.786	108.403	 0.559	28.86013	3.9611	0.9209	0.1139	0.2282	1.1387e-001	1.1387e-001	3.37421e-001
18.61667	50.172	95.689	295.404	28.85830	31.647	108.130	 0.574	28.85830	3.9600	0.9213	0.1134	0.2278	1.1337e-001	1.1337e-001	3.35845e-001
18.62000	50.066	95.415	295.404	28.85769	31.538	107.858	 0.574	28.85769	3.9589	0.9217	0.1130	0.2276	1.1298e-001	1.1298e-001	3.32856e-001
18.62334	49.913	95.089	295.404	28.85769	31.383	107.534	 0.574	28.85769	3.9577	0.9221	0.1124	0.2271	1.1242e-001	1.1242e-001	3.31281e-001
18.62667	49.776	94.731	295.404	28.85708	31.243	107.179	 0.574	28.85708	3.9566	0.9225	0.1119	0.2266	1.1192e-001	1.1192e-001	3.31281e-001
18.63000	49.669	94.373	295.419	28.85586	31.134	106.824	 0.590	28.85586	3.9555	0.9228	0.1115	0.2264	1.1153e-001	1.1153e-001	3.30031e-001
18.63334	49.501	94.016	295.434	28.85525	30.964	106.468	 0.605	28.85525	3.9544	0.9232	0.1109	0.2258	1.1092e-001	1.1092e-001	3.28134e-001
18.63667	49.364	93.658	295.434	28.85342	30.824	106.113	 0.605	28.85342	3.9532	0.9236	0.1104	0.2254	1.1042e-001	1.1042e-001	3.26561e-001
18.64000	49.272	93.402	295.419	28.85159	30.730	105.859	 0.589	28.85159	3.9521	0.9239	0.1101	0.2252	1.1008e-001	1.1008e-001	3.25474e-001
18.64334	49.135	93.203	295.419	28.84915	30.590	105.662	 0.589	28.84915	3.9510	0.9243	0.1096	0.2248	1.0958e-001	1.0958e-001	3.23903e-001
18.64667	48.967	93.003	295.434	28.84731	30.420	105.465	 0.604	28.84731	3.9499	0.9247	0.1090	0.2241	1.0897e-001	1.0897e-001	3.22009e-001
18.65000	48.875	92.804	295.434	28.84670	30.326	105.268	 0.604	28.84670	3.9487	0.9250	0.1086	0.2240	1.0864e-001	1.0864e-001	3.20924e-001
18.65334	48.753	92.605	295.419	28.84609	30.202	105.071	 0.589	28.84609	3.9476	0.9254	0.1082	0.2237	1.0819e-001	1.0819e-001	3.19516e-001
18.65667	48.570	92.331	295.419	28.84487	30.016	104.799	 0.589	28.84487	3.9465	0.9257	0.1075	0.2229	1.0753e-001	1.0753e-001	3.17463e-001
18.66000	48.433	92.017	295.434	28.84365	29.876	104.488	 0.604	28.84365	3.9453	0.9261	0.1070	0.2224	1.0703e-001	1.0703e-001	3.15895e-001
18.66334	48.280	91.704	295.434	28.84365	29.722	104.176	 0.604	28.84365	3.9442	0.9264	0.1065	0.2219	1.0647e-001	1.0647e-001	3.14167e-001
18.66667	48.189	91.390	295.434	28.84365	29.628	103.865	 0.604	28.84365	3.9431	0.9268	0.1061	0.2217	1.0613e-001	1.0613e-001	3.13084e-001
18.67000	48.021	91.077	295.434	28.84365	29.457	103.554	 0.604	28.84365	3.9419	0.9272	0.1055	0.2210	1.0552e-001	1.0552e-001	3.11196e-001
18.67334	47.914	90.841	295.434	28.84304	29.348	103.320	 0.604	28.84304	3.9408	0.9275	0.1051	0.2208	1.0513e-001	1.0513e-001	3.09953e-001
18.67667	47.807	90.643	295.450	28.84243	29.239	103.124	 0.619	28.84243	3.9397	0.9279	0.1047	0.2205	1.0474e-001	1.0474e-001	3.08711e-001
18.68000	47.639	90.445	295.465	28.84243	29.069	102.928	 0.634	28.84243	3.9386	0.9282	0.1041	0.2198	1.0413e-001	1.0413e-001	3.06825e-001
18.68334	47.472	90.247	295.450	28.84121	28.899	102.733	 0.619	28.84121	3.9374	0.9285	0.1035	0.2191	1.0352e-001	1.0352e-001	3.04940e-001
18.68667	47.319	90.049	295.434	28.83938	28.744	102.537	 0.604	28.83938	3.9363	0.9289	0.1030	0.2185	1.0297e-001	1.0297e-001	3.03217e-001
18.69000	47.197	89.794	295.450	28.83755	28.619	102.284	 0.619	28.83755	3.9352	0.9292	0.1025	0.2181	1.0252e-001	1.0252e-001	3.01816e-001
18.69334	47.014	89.513	295.450	28.83694	28.434	102.006	 0.619	28.83694	3.9340	0.9296	0.1019	0.2173	1.0186e-001	1.0186e-001	2.99773e-001
18.69667	46.953	89.233	295.434	28.83572	28.370	101.727	 0.604	28.83572	3.9329	0.9299	0.1016	0.2174	1.0163e-001	1.0163e-001	2.99017e-001
18.70000	46.846	88.952	295.434	28.83511	28.261	101.449	 0.604	28.83511	3.9318	0.9302	0.1012	0.2171	1.0124e-001	1.0124e-001	2.97779e-001
18.70334	46.785	88.672	295.434	28.83450	28.198	101.171	 0.604	28.83450	3.9306	0.9306	0.1010	0.2172	1.0101e-001	1.0101e-001	2.97024e-001
18.70667	46.602	88.370	295.450	28.83450	28.012	100.871	 0.619	28.83450	3.9295	0.9309	0.1003	0.2163	1.0035e-001	1.0035e-001	2.94983e-001
18.71000	46.525	88.059	295.450	28.83450	27.934	100.562	 0.619	28.83450	3.9284	0.9313	0.1001	0.2163	1.0007e-001	1.0007e-001	2.94068e-001
18.71334	46.403	87.748	295.450	28.83572	27.809	100.254	 0.619	28.83572	3.9272	0.9316	0.0996	0.2159	9.9620e-002	9.9620e-002	2.92672e-001
18.71667	46.266	87.438	295.434	28.83511	27.669	99.945	 0.603	28.83511	3.9261	0.9319	0.0991	0.2153	9.9120e-002	9.9120e-002	2.89560e-001
18.72000	46.129	87.127	295.450	28.83450	27.530	99.637	 0.618	28.83450	3.9250	0.9322	0.0986	0.2148	9.8619e-002	9.8619e-002	2.88487e-001
18.72334	46.037	86.832	295.450	28.83450	27.436	99.344	 0.618	28.83450	3.9238	0.9326	0.0983	0.2146	9.8283e-002	9.8283e-002	2.88487e-001
18.72667	45.900	86.543	295.450	28.83450	27.296	99.057	 0.618	28.83450	3.9227	0.9329	0.0978	0.2141	9.7782e-002	9.7782e-002	2.86933e-001
18.73000	45.763	86.254	295.434	28.83389	27.156	98.770	 0.603	28.83389	3.9216	0.9332	0.0973	0.2136	9.7282e-002	9.7282e-002	2.85379e-001
18.73334	45.640	85.965	295.434	28.83328	27.032	98.484	 0.603	28.83328	3.9204	0.9335	0.0968	0.2131	9.6836e-002	9.6836e-002	2.83987e-001
18.73667	45.488	85.676	295.450	28.83267	26.877	98.197	 0.618	28.83267	3.9193	0.9339	0.0963	0.2125	9.6281e-002	9.6281e-002	2.82275e-001
18.74000	45.412	85.372	295.465	28.83206	26.798	97.896	 0.633	28.83206	3.9181	0.9342	0.0960	0.2124	9.5999e-002	9.5999e-002	2.81364e-001
18.74334	45.305	85.064	295.465	28.83206	26.689	97.589	 0.633	28.83206	3.9170	0.9345	0.0956	0.2121	9.5608e-002	9.5608e-002	2.80134e-001
18.74667	45.228	84.755	295.465	28.83084	26.611	97.283	 0.633	28.83084	3.9159	0.9348	0.0953	0.2120	9.5326e-002	9.5326e-002	2.79224e-001
18.75000	45.137	84.446	295.495	28.83022	26.517	96.976	 0.664	28.83022	3.9147	0.9351	0.0950	0.2118	9.4990e-002	9.4990e-002	2.78155e-001
18.75334	45.000	84.138	295.495	28.83022	26.377	96.670	 0.664	28.83022	3.9136	0.9355	0.0945	0.2113	9.4489e-002	9.4489e-002	2.76607e-001
18.75667	44.877	83.900	295.480	28.83022	26.252	96.434	 0.648	28.83022	3.9125	0.9358	0.0940	0.2108	9.4043e-002	9.4043e-002	2.75219e-001
18.76000	44.786	83.684	295.465	28.83022	26.159	96.221	 0.633	28.83022	3.9113	0.9361	0.0937	0.2106	9.3707e-002	9.3707e-002	2.74151e-001
18.76334	44.618	83.469	295.450	28.83022	25.988	96.008	 0.618	28.83022	3.9102	0.9364	0.0931	0.2098	9.3097e-002	9.3097e-002	2.72285e-001
18.76667	44.481	83.253	295.434	28.83022	25.849	95.794	 0.602	28.83022	3.9090	0.9367	0.0926	0.2092	9.2597e-002	9.2597e-002	2.70739e-001
18.77000	44.404	83.038	295.434	28.83084	25.770	95.581	 0.602	28.83084	3.9079	0.9370	0.0923	0.2091	9.2315e-002	9.2315e-002	2.69833e-001
18.77334	44.282	82.768	295.419	28.83145	25.645	95.313	 0.587	28.83145	3.9068	0.9373	0.0919	0.2087	9.1869e-002	9.1869e-002	2.68448e-001
18.77667	44.160	82.482	295.404	28.83145	25.521	95.029	 0.572	28.83145	3.9056	0.9376	0.0914	0.2082	9.1423e-002	9.1423e-002	2.67064e-001
18.78000	44.038	82.195	295.404	28.83145	25.397	94.745	 0.572	28.83145	3.9045	0.9379	0.0910	0.2077	9.0978e-002	9.0978e-002	2.65681e-001
18.78334	43.947	81.909	295.404	28.83206	25.303	94.461	 0.572	28.83206	3.9033	0.9382	0.0906	0.2075	9.0641e-002	9.0641e-002	2.64617e-001
18.78667	43.825	81.623	295.389	28.83267	25.178	94.177	 0.556	28.83267	3.9022	0.9385	0.0902	0.2070	9.0195e-002	9.0195e-002	2.63235e-001
18.79000	43.703	81.401	295.358	28.83267	25.054	93.958	 0.526	28.83267	3.9010	0.9388	0.0898	0.2066	8.9750e-002	8.9750e-002	2.61854e-001
18.79334	43.596	81.197	295.358	28.83206	24.945	93.756	 0.526	28.83206	3.8999	0.9391	0.0894	0.2062	8.9359e-002	8.9359e-002	2.60632e-001
18.79667	43.474	80.993	295.373	28.83145	24.820	93.554	 0.541	28.83145	3.8988	0.9394	0.0889	0.2057	8.8913e-002	8.8913e-002	2.59252e-001
18.80000	43.367	80.789	295.389	28.83145	24.711	93.353	 0.556	28.83145	3.8976	0.9397	0.0885	0.2053	8.8522e-002	8.8522e-002	2.58032e-001
18.80334	43.291	80.585	295.389	28.83145	24.632	93.151	 0.556	28.83145	3.8965	0.9400	0.0882	0.2052	8.8240e-002	8.8240e-002	2.57131e-001
18.80667	43.153	80.251	295.404	28.83145	24.493	92.819	 0.571	28.83145	3.8953	0.9403	0.0877	0.2046	8.7739e-002	8.7739e-002	2.55594e-001
18.81000	43.046	79.885	295.404	28.83084	24.383	92.455	 0.571	28.83084	3.8942	0.9406	0.0873	0.2042	8.7348e-002	8.7348e-002	2.54376e-001
18.81334	43.016	79.519	295.404	28.83084	24.351	92.091	 0.571	28.83084	3.8930	0.9409	0.0872	0.2045	8.7230e-002	8.7230e-002	2.53954e-001
18.81667	42.894	79.153	295.389	28.83145	24.226	91.728	 0.556	28.83145	3.8919	0.9412	0.0868	0.2040	8.6785e-002	8.6785e-002	2.52577e-001
18.82000	42.772	78.788	295.358	28.83145	24.102	91.364	 0.525	28.83145	3.8908	0.9415	0.0863	0.2035	8.6339e-002	8.6339e-002	2.51202e-001
18.82334	42.665	78.597	295.343	28.83084	23.993	91.176	 0.510	28.83084	3.8896	0.9417	0.0859	0.2031	8.5948e-002	8.5948e-002	2.49986e-001
18.82667	42.573	78.445	295.343	28.83084	23.899	91.026	 0.510	28.83084	3.8885	0.9420	0.0856	0.2028	8.5611e-002	8.5611e-002	2.48929e-001
18.83000	42.390	78.293	295.343	28.83145	23.713	90.876	 0.510	28.83145	3.8873	0.9423	0.0849	0.2018	8.4947e-002	8.4947e-002	2.46920e-001
18.83334	42.283	78.141	295.328	28.83145	23.604	90.726	 0.494	28.83145	3.8862	0.9426	0.0846	0.2014	8.4556e-002	8.4556e-002	2.45706e-001
18.83667	42.177	77.989	295.312	28.83084	23.495	90.577	 0.479	28.83084	3.8850	0.9429	0.0842	0.2010	8.4165e-002	8.4165e-002	2.44493e-001
18.84000	42.131	77.668	295.312	28.83022	23.447	90.258	 0.479	28.83022	3.8839	0.9432	0.0840	0.2011	8.3992e-002	8.3992e-002	2.43915e-001
18.84334	41.978	77.315	295.328	28.83022	23.292	89.907	 0.494	28.83022	3.8827	0.9434	0.0834	0.2003	8.3437e-002	8.3437e-002	2.42227e-001
18.84667	41.948	76.961	295.312	28.83022	23.259	89.555	 0.479	28.83022	3.8816	0.9437	0.0833	0.2005	8.3319e-002	8.3319e-002	2.41808e-001
18.85000	41.871	76.607	295.297	28.83022	23.180	89.204	 0.464	28.83022	3.8804	0.9440	0.0830	0.2004	8.3038e-002	8.3038e-002	2.39704e-001
18.85334	41.765	76.254	295.297	28.83084	23.071	88.852	 0.464	28.83084	3.8793	0.9443	0.0826	0.2000	8.2646e-002	8.2646e-002	2.38335e-001
18.85667	41.643	76.047	295.297	28.83084	22.946	88.648	 0.464	28.83084	3.8781	0.9445	0.0822	0.1994	8.2201e-002	8.2201e-002	2.38335e-001
18.86000	41.551	75.866	295.282	28.83206	22.853	88.469	 0.448	28.83206	3.8770	0.9448	0.0819	0.1991	8.1864e-002	8.1864e-002	2.37285e-001
18.86334	41.475	75.684	295.267	28.83328	22.774	88.290	 0.433	28.83328	3.8758	0.9451	0.0816	0.1990	8.1582e-002	8.1582e-002	2.36393e-001
18.86667	41.307	75.503	295.236	28.83328	22.604	88.111	 0.402	28.83328	3.8747	0.9453	0.0810	0.1980	8.0973e-002	8.0973e-002	2.34551e-001
18.87000	41.215	75.322	295.236	28.83206	22.510	87.931	 0.402	28.83206	3.8735	0.9456	0.0806	0.1977	8.0636e-002	8.0636e-002	2.33502e-001
18.87334	41.108	75.001	295.236	28.83206	22.401	87.613	 0.402	28.83206	3.8724	0.9459	0.0802	0.1973	8.0245e-002	8.0245e-002	2.32295e-001
18.87667	41.047	74.660	295.236	28.83206	22.337	87.274	 0.402	28.83206	3.8712	0.9462	0.0800	0.1972	8.0018e-002	8.0018e-002	2.31564e-001
18.88000	40.864	74.318	295.221	28.83145	22.152	86.934	 0.387	28.83145	3.8701	0.9464	0.0794	0.1961	7.9353e-002	7.9353e-002	2.29567e-001
18.88334	40.819	73.977	295.221	28.83145	22.104	86.595	 0.387	28.83145	3.8689	0.9467	0.0792	0.1962	7.9181e-002	7.9181e-002	2.28995e-001
18.88667	40.712	73.635	295.221	28.83206	21.994	86.256	 0.387	28.83206	3.8678	0.9469	0.0788	0.1958	7.8790e-002	7.8790e-002	2.27791e-001
18.89000	40.620	73.428	295.236	28.83328	21.900	86.051	 0.402	28.83328	3.8666	0.9472	0.0785	0.1955	7.8453e-002	7.8453e-002	2.26745e-001
18.89334	40.483	73.238	295.206	28.83450	21.761	85.863	 0.371	28.83450	3.8655	0.9475	0.0780	0.1947	7.7953e-002	7.7953e-002	2.25226e-001
18.89667	40.422	73.047	295.190	28.83511	21.697	85.675	 0.356	28.83511	3.8643	0.9477	0.0777	0.1947	7.7726e-002	7.7726e-002	2.24497e-001
18.90000	40.345	72.857	295.206	28.83450	21.619	85.487	 0.371	28.83450	3.8632	0.9480	0.0774	0.1945	7.7444e-002	7.7444e-002	2.23611e-001
18.90334	40.254	72.667	295.206	28.83450	21.525	85.299	 0.371	28.83450	3.8620	0.9482	0.0771	0.1942	7.7108e-002	7.7108e-002	2.22567e-001
18.90667	40.132	72.378	295.175	28.83450	21.400	85.012	 0.341	28.83450	3.8609	0.9485	0.0767	0.1935	7.6662e-002	7.6662e-002	2.21209e-001
18.91000	40.025	72.078	295.160	28.83389	21.291	84.714	 0.325	28.83389	3.8597	0.9487	0.0763	0.1931	7.6271e-002	7.6271e-002	2.20009e-001
18.91334	39.964	71.779	295.160	28.83328	21.228	84.417	 0.325	28.83328	3.8585	0.9490	0.0760	0.1930	7.6044e-002	7.6044e-002	2.19283e-001
18.91667	39.811	71.479	295.160	28.83267	21.073	84.120	 0.325	28.83267	3.8574	0.9493	0.0755	0.1921	7.5488e-002	7.5488e-002	2.17611e-001
18.92000	39.689	71.180	295.190	28.83328	20.948	83.822	 0.356	28.83328	3.8562	0.9495	0.0750	0.1915	7.5043e-002	7.5043e-002	2.16255e-001
18.92334	39.628	70.954	295.190	28.83328	20.885	83.599	 0.356	28.83328	3.8551	0.9498	0.0748	0.1914	7.4816e-002	7.4816e-002	2.15531e-001
18.92667	39.552	70.735	295.206	28.83267	20.806	83.382	 0.371	28.83267	3.8539	0.9500	0.0745	0.1912	7.4534e-002	7.4534e-002	2.14649e-001
18.93000	39.415	70.516	295.221	28.83206	20.667	83.166	 0.386	28.83206	3.8528	0.9502	0.0740	0.1904	7.4033e-002	7.4033e-002	2.13138e-001
18.93334	39.323	70.297	295.221	28.83206	20.573	82.949	 0.386	28.83206	3.8516	0.9505	0.0737	0.1901	7.3697e-002	7.3697e-002	2.12099e-001
18.93667	39.262	70.078	295.190	28.83206	20.509	82.732	 0.355	28.83206	3.8504	0.9507	0.0735	0.1900	7.3470e-002	7.3470e-002	2.11376e-001
18.94000	39.155	69.915	295.190	28.83206	20.400	82.572	 0.355	28.83206	3.8493	0.9510	0.0731	0.1895	7.3079e-002	7.3079e-002	2.10182e-001
18.94334	39.064	69.756	295.175	28.83145	20.306	82.415	 0.340	28.83145	3.8481	0.9512	0.0727	0.1891	7.2742e-002	7.2742e-002	2.09145e-001
18.94667	39.003	69.597	295.175	28.83084	20.243	82.258	 0.340	28.83084	3.8470	0.9515	0.0725	0.1890	7.2515e-002	7.2515e-002	2.08424e-001
18.95000	38.896	69.438	295.175	28.83145	20.134	82.101	 0.340	28.83145	3.8458	0.9517	0.0721	0.1885	7.2124e-002	7.2124e-002	2.07231e-001
18.95334	38.774	69.280	295.175	28.83145	20.009	81.945	 0.340	28.83145	3.8446	0.9519	0.0717	0.1878	7.1678e-002	7.1678e-002	2.05882e-001
18.95667	38.682	69.017	295.145	28.83145	19.915	81.684	 0.309	28.83145	3.8435	0.9522	0.0713	0.1875	7.1342e-002	7.1342e-002	2.04848e-001
18.96000	38.530	68.750	295.145	28.83145	19.760	81.419	 0.309	28.83145	3.8423	0.9524	0.0708	0.1865	7.0787e-002	7.0787e-002	2.03187e-001
18.96334	38.377	68.482	295.145	28.83145	19.605	81.154	 0.309	28.83145	3.8412	0.9527	0.0702	0.1855	7.0231e-002	7.0231e-002	2.01526e-001
18.96667	38.301	68.214	295.145	28.83206	19.527	80.888	 0.309	28.83206	3.8400	0.9529	0.0700	0.1853	6.9950e-002	6.9950e-002	2.00651e-001
18.97000	38.194	67.947	295.114	28.83206	19.417	80.623	 0.278	28.83206	3.8388	0.9531	0.0696	0.1847	6.9559e-002	6.9559e-002	1.99463e-001
18.97334	38.102	67.747	295.099	28.83206	19.324	80.425	 0.263	28.83206	3.8377	0.9534	0.0692	0.1843	6.9222e-002	6.9222e-002	1.98432e-001
18.97667	38.026	67.549	295.099	28.83145	19.245	80.230	 0.263	28.83145	3.8365	0.9536	0.0689	0.1841	6.8940e-002	6.8940e-002	1.97558e-001
18.98000	37.935	67.352	295.099	28.83206	19.151	80.035	 0.263	28.83206	3.8354	0.9538	0.0686	0.1837	6.8604e-002	6.8604e-002	1.96528e-001
18.98334	37.843	67.154	295.083	28.83206	19.057	79.839	 0.248	28.83206	3.8342	0.9540	0.0683	0.1833	6.8267e-002	6.8267e-002	1.95499e-001
18.98667	37.782	66.956	295.068	28.83206	18.994	79.644	 0.232	28.83206	3.8330	0.9543	0.0680	0.1831	6.8040e-002	6.8040e-002	1.94783e-001
18.99000	37.690	66.788	295.083	28.83084	18.900	79.478	 0.247	28.83084	3.8319	0.9545	0.0677	0.1827	6.7704e-002	6.7704e-002	1.93755e-001
18.99334	37.614	66.621	295.099	28.83084	18.821	79.312	 0.263	28.83084	3.8307	0.9547	0.0674	0.1825	6.7422e-002	6.7422e-002	1.92884e-001
18.99667	37.538	66.453	295.099	28.83145	18.742	79.147	 0.263	28.83145	3.8295	0.9549	0.0671	0.1822	6.7140e-002	6.7140e-002	1.92013e-001
19.00000	37.492	66.285	295.099	28.83145	18.694	78.981	 0.263	28.83145	3.8284	0.9552	0.0670	0.1822	6.6968e-002	6.6968e-002	1.91455e-001
19.00334	37.370	66.118	295.099	28.83084	18.570	78.816	 0.263	28.83084	3.8272	0.9554	0.0665	0.1815	6.6522e-002	6.6522e-002	1.90117e-001
19.00667	37.248	65.891	295.114	28.83084	18.445	78.592	 0.278	28.83084	3.8260	0.9556	0.0661	0.1807	6.6076e-002	6.6076e-002	1.88779e-001
19.01000	37.187	65.665	295.099	28.83084	18.382	78.368	 0.262	28.83084	3.8249	0.9558	0.0658	0.1806	6.5849e-002	6.5849e-002	1.88067e-001
19.01334	37.080	65.439	295.083	28.83084	18.273	78.144	 0.247	28.83084	3.8237	0.9560	0.0655	0.1800	6.5458e-002	6.5458e-002	1.86886e-001
19.01667	36.943	65.212	295.068	28.83084	18.133	77.919	 0.232	28.83084	3.8225	0.9563	0.0650	0.1791	6.4958e-002	6.4958e-002	1.85395e-001
19.02000	36.866	64.986	295.083	28.83022	18.054	77.696	 0.247	28.83022	3.8214	0.9565	0.0647	0.1788	6.4676e-002	6.4676e-002	1.84528e-001
19.02334	36.805	64.780	295.083	28.83022	17.991	77.492	 0.247	28.83022	3.8202	0.9567	0.0644	0.1787	6.4449e-002	6.4449e-002	1.83817e-001
19.02667	36.683	64.574	295.099	28.83084	17.867	77.288	 0.262	28.83084	3.8190	0.9569	0.0640	0.1779	6.4003e-002	6.4003e-002	1.82484e-001
19.03000	36.622	64.368	295.083	28.83084	17.803	77.084	 0.247	28.83084	3.8179	0.9571	0.0638	0.1778	6.3776e-002	6.3776e-002	1.81774e-001
19.03334	36.576	64.162	295.068	28.83022	17.755	76.880	 0.231	28.83022	3.8167	0.9573	0.0636	0.1778	6.3603e-002	6.3603e-002	1.81221e-001
19.03667	36.424	63.954	295.068	28.83022	17.600	76.675	 0.231	28.83022	3.8155	0.9575	0.0630	0.1767	6.3048e-002	6.3048e-002	1.79578e-001
19.04000	36.348	63.710	295.068	28.83022	17.521	76.432	 0.231	28.83022	3.8144	0.9577	0.0628	0.1764	6.2766e-002	6.2766e-002	1.78714e-001
19.04334	36.317	63.465	295.038	28.83084	17.488	76.190	 0.201	28.83084	3.8132	0.9580	0.0626	0.1765	6.2649e-002	6.2649e-002	1.78318e-001
19.04667	36.210	63.220	295.022	28.83084	17.379	75.947	 0.185	28.83084	3.8120	0.9582	0.0623	0.1759	6.2257e-002	6.2257e-002	1.77144e-001
19.05000	36.073	62.975	295.022	28.83022	17.240	75.705	 0.185	28.83022	3.8108	0.9584	0.0618	0.1749	6.1757e-002	6.1757e-002	1.75659e-001
19.05334	36.042	62.736	295.038	28.83022	17.207	75.467	 0.201	28.83022	3.8097	0.9586	0.0616	0.1751	6.1639e-002	6.1639e-002	1.75264e-001
19.05667	35.966	62.589	295.038	28.83084	17.128	75.323	 0.201	28.83084	3.8085	0.9588	0.0614	0.1748	6.1357e-002	6.1357e-002	1.74403e-001
19.06000	35.798	62.443	295.022	28.83084	16.958	75.179	 0.185	28.83084	3.8073	0.9590	0.0607	0.1735	6.0748e-002	6.0748e-002	1.72610e-001
19.06334	35.752	62.296	295.007	28.82961	16.910	75.034	 0.170	28.82961	3.8062	0.9592	0.0606	0.1735	6.0575e-002	6.0575e-002	1.72061e-001
19.06667	35.646	62.150	295.007	28.82900	16.801	74.890	 0.170	28.82900	3.8050	0.9594	0.0602	0.1728	6.0184e-002	6.0184e-002	1.70891e-001
19.07000	35.630	62.001	295.007	28.82900	16.783	74.744	 0.170	28.82900	3.8038	0.9596	0.0601	0.1731	6.0121e-002	6.0121e-002	1.70653e-001
19.07334	35.493	61.826	294.992	28.82961	16.643	74.570	 0.154	28.82961	3.8026	0.9598	0.0596	0.1721	5.9620e-002	5.9620e-002	1.69173e-001
19.07667	35.463	61.650	294.992	28.82961	16.610	74.397	 0.154	28.82961	3.8015	0.9600	0.0595	0.1722	5.9503e-002	5.9503e-002	1.68781e-001
19.08000	35.371	61.475	295.007	28.82961	16.516	74.224	 0.170	28.82961	3.8003	0.9602	0.0592	0.1717	5.9166e-002	5.9166e-002	1.67768e-001
19.08334	35.356	61.299	295.022	28.83022	16.499	74.050	 0.185	28.83022	3.7991	0.9604	0.0591	0.1720	5.9103e-002	5.9103e-002	1.67531e-001
